participant,modality,response,response_c,rt,n_exposure,afc_loops,prime,target,pair,trial,loop,final_loop
1021,ortho,correct,1,1970.541804,9,5,kolano,josta,kolano-josta,184,5,last
1021,image,correct,1,1973.148853,9,5,osa,lazin,osa-lazin,185,5,last
1021,image,correct,1,1975.471313,9,5,ucho,abuset,ucho-abuset,186,5,last
1021,image,correct,1,1977.478317,9,5,zegarek,chepra,zegarek-chepra,187,5,last
1021,ortho,correct,1,1980.209303,9,5,butelka,prelata,butelka-prelata,188,5,last
1021,ortho,correct,1,1982.617044,9,5,foka,stotewal,foka-stotewal,189,5,last
1021,ortho,correct,1,1988.670768,9,5,fartuch,waben,fartuch-waben,190,5,last
1021,image,correct,1,1990.998042,9,5,kapelusz,abedo,kapelusz-abedo,191,5,last
1021,image,correct,1,1993.203589,9,5,papryka,pekom,papryka-pekom,192,5,last
1021,image,correct,1,1995.584398,9,5,parasol,honisa,parasol-honisa,193,5,last
1021,ortho,correct,1,1997.81111,9,5,koza,nanoch,koza-nanoch,194,5,last
1021,ortho,correct,1,2000.836817,9,5,mewa,ezaja,mewa-ezaja,195,5,last
1021,image,correct,1,2004.172304,9,5,skarpetka,techar,skarpetka-techar,196,5,last
1021,image,correct,1,2006.317491,9,5,kaczka,izodo,kaczka-izodo,197,5,last
1021,image,correct,1,2008.213561,9,5,oko,rojon,oko-rojon,198,5,last
1021,image,correct,1,2010.376117,9,5,owca,tanek,owca-tanek,199,5,last
1021,image,correct,1,2012.641647,9,5,indyk,rocepra,indyk-rocepra,200,5,last
1022,ortho,correct,1,1188.70761,6,2,cebula,seranak,cebula-seranak,1,1,not-last
1022,image,correct,1,1195.670158,6,2,lustro,ota,lustro-ota,2,1,not-last
1022,ortho,correct,1,1200.156588,6,2,kotwica,deba,kotwica-deba,3,1,not-last
1022,ortho,correct,1,1203.43044,6,2,ziemniak,beler,ziemniak-beler,4,1,not-last
1022,image,correct,1,1207.65302,6,2,palec,nedonim,palec-nedonim,5,1,not-last
1022,image,correct,1,1210.863465,6,2,jajko,ostana,jajko-ostana,6,1,not-last
1022,ortho,correct,1,1214.356151,6,2,stopa,pakosta,stopa-pakosta,7,1,not-last
1022,image,correct,1,1219.304122,6,2,papuga,nuketo,papuga-nuketo,8,1,not-last
1022,ortho,correct,1,1222.673584,6,2,krawat,lalum,krawat-lalum,9,1,not-last
1022,image,correct,1,1226.136418,6,2,winda,badipret,winda-badipret,10,1,not-last
1022,image,correct,1,1230.031937,6,2,krowa,obir,krowa-obir,11,1,not-last
1022,ortho,incorrect,0,1233.659904,6,2,gazeta,staca,gazeta-staca,12,1,not-last
1022,image,correct,1,1239.558493,6,2,wyspa,lakob,wyspa-lakob,13,1,not-last
1022,ortho,correct,1,1243.523566,6,2,cytryna,uwa,cytryna-uwa,14,1,not-last
1022,ortho,correct,1,1247.764388,6,2,silnik,sawiko,silnik-sawiko,15,1,not-last
1022,image,correct,1,1252.02108,6,2,dzwonek,owiza,dzwonek-owiza,16,1,not-last
1022,ortho,correct,1,1259.524743,6,2,homar,fena,homar-fena,17,1,not-last
1022,image,correct,1,1267.690573,6,2,torba,wema,torba-wema,18,1,not-last
1022,ortho,correct,1,1270.645073,6,2,samolot,sodem,samolot-sodem,19,1,not-last
1022,image,correct,1,1273.923071,6,2,ryba,debota,ryba-debota,20,1,not-last
1022,image,correct,1,1276.658851,6,2,lotnisko,nalet,lotnisko-nalet,21,1,not-last
1022,ortho,correct,1,1280.142402,6,2,osa,lazin,osa-lazin,22,1,not-last
1022,ortho,correct,1,1284.834354,6,2,zegarek,chepra,zegarek-chepra,23,1,not-last
1022,ortho,correct,1,1288.208151,6,2,butelka,prelata,butelka-prelata,24,1,not-last
1022,image,correct,1,1297.6109,6,2,lalka,tobyla,lalka-tobyla,25,1,not-last
1022,image,correct,1,1303.552285,6,2,dynia,alo,dynia-alo,26,1,not-last
1022,image,correct,1,1307.18387,6,2,kolano,josta,kolano-josta,27,1,not-last
1022,ortho,correct,1,1320.79517,6,2,papryka,pekom,papryka-pekom,28,1,not-last
1022,ortho,correct,1,1325.517924,6,2,koza,nanoch,koza-nanoch,29,1,not-last
1022,image,correct,1,1329.691189,6,2,ucho,abuset,ucho-abuset,30,1,not-last
1022,image,correct,1,1332.903355,6,2,foka,stotewal,foka-stotewal,31,1,not-last
1022,image,correct,1,1338.566889,6,2,fartuch,waben,fartuch-waben,32,1,not-last
1022,image,correct,1,1342.500349,6,2,kapelusz,abedo,kapelusz-abedo,33,1,not-last
1022,ortho,correct,1,1345.594834,6,2,mewa,ezaja,mewa-ezaja,34,1,not-last
1022,ortho,incorrect,0,1348.978152,6,2,skarpetka,techar,skarpetka-techar,35,1,not-last
1022,ortho,correct,1,1354.201335,6,2,oko,rojon,oko-rojon,36,1,not-last
1022,ortho,correct,1,1357.557366,6,2,owca,tanek,owca-tanek,37,1,not-last
1022,ortho,correct,1,1361.035922,6,2,indyk,rocepra,indyk-rocepra,38,1,not-last
1022,image,correct,1,1364.269488,6,2,parasol,honisa,parasol-honisa,39,1,not-last
1022,image,correct,1,1367.519839,6,2,kaczka,izodo,kaczka-izodo,40,1,not-last
1022,image,correct,1,1371.053961,6,2,lustro,ota,lustro-ota,41,2,last
1022,ortho,correct,1,1373.880793,6,2,cebula,seranak,cebula-seranak,42,2,last
1022,image,correct,1,1378.978085,6,2,palec,nedonim,palec-nedonim,43,2,last
1022,ortho,correct,1,1381.651654,6,2,kotwica,deba,kotwica-deba,44,2,last
1022,ortho,correct,1,1385.306319,6,2,ziemniak,beler,ziemniak-beler,45,2,last
1022,image,correct,1,1389.042027,6,2,jajko,ostana,jajko-ostana,46,2,last
1022,image,correct,1,1392.689072,6,2,papuga,nuketo,papuga-nuketo,47,2,last
1022,ortho,correct,1,1395.662865,6,2,stopa,pakosta,stopa-pakosta,48,2,last
1022,image,correct,1,1404.159783,6,2,winda,badipret,winda-badipret,49,2,last
1022,ortho,correct,1,1407.496793,6,2,krawat,lalum,krawat-lalum,50,2,last
1022,ortho,correct,1,1415.219893,6,2,gazeta,staca,gazeta-staca,51,2,last
1022,image,correct,1,1419.397872,6,2,krowa,obir,krowa-obir,52,2,last
1022,ortho,correct,1,1422.134974,6,2,cytryna,uwa,cytryna-uwa,53,2,last
1022,image,correct,1,1425.63539,6,2,wyspa,lakob,wyspa-lakob,54,2,last
1022,image,correct,1,1428.419853,6,2,dzwonek,owiza,dzwonek-owiza,55,2,last
1022,image,correct,1,1432.678481,6,2,torba,wema,torba-wema,56,2,last
1022,image,correct,1,1436.122392,6,2,ryba,debota,ryba-debota,57,2,last
1022,image,correct,1,1439.806867,6,2,lotnisko,nalet,lotnisko-nalet,58,2,last
1022,ortho,correct,1,1444.049511,6,2,silnik,sawiko,silnik-sawiko,59,2,last
1022,image,correct,1,1447.497683,6,2,lalka,tobyla,lalka-tobyla,60,2,last
1022,ortho,correct,1,1451.240708,6,2,homar,fena,homar-fena,61,2,last
1022,ortho,correct,1,1456.705866,6,2,samolot,sodem,samolot-sodem,62,2,last
1022,ortho,correct,1,1460.111901,6,2,osa,lazin,osa-lazin,63,2,last
1022,image,correct,1,1464.086869,6,2,dynia,alo,dynia-alo,64,2,last
1022,image,correct,1,1466.904697,6,2,kolano,josta,kolano-josta,65,2,last
1022,image,correct,1,1469.745736,6,2,ucho,abuset,ucho-abuset,66,2,last
1022,image,correct,1,1472.76326,6,2,foka,stotewal,foka-stotewal,67,2,last
1022,ortho,correct,1,1475.876244,6,2,zegarek,chepra,zegarek-chepra,68,2,last
1022,image,correct,1,1479.004167,6,2,fartuch,waben,fartuch-waben,69,2,last
1022,image,correct,1,1482.139845,6,2,kapelusz,abedo,kapelusz-abedo,70,2,last
1022,ortho,correct,1,1485.418502,6,2,butelka,prelata,butelka-prelata,71,2,last
1022,ortho,correct,1,1490.140458,6,2,papryka,pekom,papryka-pekom,72,2,last
1022,ortho,correct,1,1493.254768,6,2,koza,nanoch,koza-nanoch,73,2,last
1022,ortho,correct,1,1497.673542,6,2,mewa,ezaja,mewa-ezaja,74,2,last
1022,image,correct,1,1501.212216,6,2,parasol,honisa,parasol-honisa,75,2,last
1022,image,correct,1,1503.958052,6,2,kaczka,izodo,kaczka-izodo,76,2,last
1022,ortho,correct,1,1507.012869,6,2,skarpetka,techar,skarpetka-techar,77,2,last
1022,ortho,correct,1,1511.292363,6,2,oko,rojon,oko-rojon,78,2,last
1022,ortho,correct,1,1515.140295,6,2,owca,tanek,owca-tanek,79,2,last
1022,ortho,correct,1,1517.981198,6,2,indyk,rocepra,indyk-rocepra,80,2,last
1023,ortho,incorrect,0,1550.750768,6,2,homar,pekom,homar-pekom,1,1,not-last
1023,ortho,correct,1,1560.273191,6,2,cytryna,staca,cytryna-staca,2,1,not-last
1023,ortho,correct,1,1564.286547,6,2,silnik,pakosta,silnik-pakosta,3,1,not-last
1023,ortho,correct,1,1567.936862,6,2,osa,sodem,osa-sodem,4,1,not-last
1023,image,correct,1,1572.328977,6,2,dynia,badipret,dynia-badipret,5,1,not-last
1023,image,incorrect,0,1576.919827,6,2,kapelusz,ostana,kapelusz-ostana,6,1,not-last
1023,image,correct,1,1588.386079,6,2,parasol,alo,parasol-alo,7,1,not-last
1023,ortho,correct,1,1591.944074,6,2,stopa,seranak,stopa-seranak,8,1,not-last
1023,image,correct,1,1599.074755,6,2,ucho,debota,ucho-debota,9,1,not-last
1023,image,correct,1,1603.667779,6,2,wyspa,ota,wyspa-ota,10,1,not-last
1023,image,incorrect,0,1607.43029,6,2,fartuch,abedo,fartuch-abedo,11,1,not-last
1023,image,correct,1,1621.634533,6,2,kolano,izodo,kolano-izodo,12,1,not-last
1023,ortho,correct,1,1625.556223,6,2,cebula,chepra,cebula-chepra,13,1,not-last
1023,image,correct,1,1629.325614,6,2,papuga,abuset,papuga-abuset,14,1,not-last
1023,image,correct,1,1637.151348,6,2,foka,nalet,foka-nalet,15,1,not-last
1023,image,correct,1,1643.518424,6,2,winda,wema,winda-wema,16,1,not-last
1023,ortho,correct,1,1647.626888,6,2,mewa,lazin,mewa-lazin,17,1,not-last
1023,ortho,correct,1,1654.369503,6,2,koza,ezaja,koza-ezaja,18,1,not-last
1023,image,correct,1,1658.907434,6,2,kaczka,stotewal,kaczka-stotewal,19,1,not-last
1023,ortho,correct,1,1663.414447,6,2,kotwica,lalum,kotwica-lalum,20,1,not-last
1023,image,correct,1,1666.974583,6,2,lustro,tobyla,lustro-tobyla,21,1,not-last
1023,ortho,correct,1,1670.408236,6,2,owca,sawiko,owca-sawiko,22,1,not-last
1023,ortho,correct,1,1674.017735,6,2,skarpetka,prelata,skarpetka-prelata,23,1,not-last
1023,image,correct,1,1679.33776,6,2,dzwonek,waben,dzwonek-waben,24,1,not-last
1023,image,correct,1,1683.218885,6,2,krowa,nedonim,krowa-nedonim,25,1,not-last
1023,ortho,correct,1,1688.580677,6,2,krawat,rojon,krawat-rojon,26,1,not-last
1023,ortho,correct,1,1693.136431,6,2,zegarek,beler,zegarek-beler,27,1,not-last
1023,image,correct,1,1696.698611,6,2,ryba,lakob,ryba-lakob,28,1,not-last
1023,ortho,correct,1,1699.92861,6,2,papryka,nanoch,papryka-nanoch,29,1,not-last
1023,ortho,correct,1,1703.968356,6,2,gazeta,fena,gazeta-fena,30,1,not-last
1023,ortho,correct,1,1707.268197,6,2,ziemniak,rocepra,ziemniak-rocepra,31,1,not-last
1023,image,correct,1,1712.057433,6,2,palec,owiza,palec-owiza,32,1,not-last
1023,ortho,correct,1,1715.412736,6,2,indyk,deba,indyk-deba,33,1,not-last
1023,image,correct,1,1718.577417,6,2,torba,honisa,torba-honisa,34,1,not-last
1023,image,correct,1,1721.60505,6,2,jajko,obir,jajko-obir,35,1,not-last
1023,image,correct,1,1725.451796,6,2,lalka,josta,lalka-josta,36,1,not-last
1023,image,correct,1,1728.358933,6,2,lotnisko,nuketo,lotnisko-nuketo,37,1,not-last
1023,ortho,correct,1,1731.982733,6,2,butelka,uwa,butelka-uwa,38,1,not-last
1023,ortho,correct,1,1735.40242,6,2,samolot,techar,samolot-techar,39,1,not-last
1023,ortho,correct,1,1738.758048,6,2,oko,tanek,oko-tanek,40,1,not-last
1023,ortho,correct,1,1741.854475,6,2,homar,pekom,homar-pekom,41,2,last
1023,ortho,correct,1,1747.983434,6,2,cytryna,staca,cytryna-staca,42,2,last
1023,ortho,correct,1,1750.829807,6,2,silnik,pakosta,silnik-pakosta,43,2,last
1023,image,correct,1,1753.79181,6,2,dynia,badipret,dynia-badipret,44,2,last
1023,image,correct,1,1757.96845,6,2,kapelusz,ostana,kapelusz-ostana,45,2,last
1023,ortho,correct,1,1764.321648,6,2,osa,sodem,osa-sodem,46,2,last
1023,ortho,correct,1,1768.2383,6,2,stopa,seranak,stopa-seranak,47,2,last
1023,ortho,correct,1,1771.90564,6,2,cebula,chepra,cebula-chepra,48,2,last
1023,image,correct,1,1774.978034,6,2,parasol,alo,parasol-alo,49,2,last
1023,ortho,correct,1,1777.428782,6,2,mewa,lazin,mewa-lazin,50,2,last
1023,ortho,correct,1,1781.216267,6,2,koza,ezaja,koza-ezaja,51,2,last
1023,ortho,correct,1,1784.750221,6,2,kotwica,lalum,kotwica-lalum,52,2,last
1023,image,correct,1,1787.588222,6,2,ucho,debota,ucho-debota,53,2,last
1023,ortho,correct,1,1791.319023,6,2,owca,sawiko,owca-sawiko,54,2,last
1023,ortho,correct,1,1794.948365,6,2,skarpetka,prelata,skarpetka-prelata,55,2,last
1023,ortho,correct,1,1797.968034,6,2,krawat,rojon,krawat-rojon,56,2,last
1023,ortho,correct,1,1801.078258,6,2,zegarek,beler,zegarek-beler,57,2,last
1023,image,correct,1,1804.844126,6,2,wyspa,ota,wyspa-ota,58,2,last
1023,image,correct,1,1807.296403,6,2,fartuch,abedo,fartuch-abedo,59,2,last
1023,ortho,correct,1,1813.649161,6,2,papryka,nanoch,papryka-nanoch,60,2,last
1023,ortho,correct,1,1816.63506,6,2,gazeta,fena,gazeta-fena,61,2,last
1023,ortho,correct,1,1819.178193,6,2,ziemniak,rocepra,ziemniak-rocepra,62,2,last
1023,image,correct,1,1822.404642,6,2,kolano,izodo,kolano-izodo,63,2,last
1023,ortho,correct,1,1825.820908,6,2,indyk,deba,indyk-deba,64,2,last
1023,ortho,correct,1,1829.935848,6,2,butelka,uwa,butelka-uwa,65,2,last
1023,image,correct,1,1832.778145,6,2,papuga,abuset,papuga-abuset,66,2,last
1023,ortho,correct,1,1838.172462,6,2,samolot,techar,samolot-techar,67,2,last
1023,ortho,correct,1,1841.583331,6,2,oko,tanek,oko-tanek,68,2,last
1023,image,correct,1,1845.023537,6,2,foka,nalet,foka-nalet,69,2,last
1023,image,correct,1,1848.753818,6,2,winda,wema,winda-wema,70,2,last
1023,image,correct,1,1851.826283,6,2,kaczka,stotewal,kaczka-stotewal,71,2,last
1023,image,correct,1,1854.919076,6,2,lustro,tobyla,lustro-tobyla,72,2,last
1023,image,correct,1,1858.274167,6,2,dzwonek,waben,dzwonek-waben,73,2,last
1023,image,correct,1,1861.907373,6,2,krowa,nedonim,krowa-nedonim,74,2,last
1023,image,correct,1,1865.436317,6,2,ryba,lakob,ryba-lakob,75,2,last
1023,image,correct,1,1869.266934,6,2,palec,owiza,palec-owiza,76,2,last
1023,image,correct,1,1872.636569,6,2,torba,honisa,torba-honisa,77,2,last
1023,image,correct,1,1876.184831,6,2,jajko,obir,jajko-obir,78,2,last
1023,image,correct,1,1879.135057,6,2,lalka,josta,lalka-josta,79,2,last
1023,image,correct,1,1881.911245,6,2,lotnisko,nuketo,lotnisko-nuketo,80,2,last
1024,image,correct,1,2261.960298,6,2,palec,tobyla,palec-tobyla,1,1,not-last
1024,image,correct,1,2265.948561,6,2,dynia,abuset,dynia-abuset,2,1,not-last
1024,image,correct,1,2269.954949,6,2,lalka,abedo,lalka-abedo,3,1,not-last
1024,image,correct,1,2273.855697,6,2,papuga,wema,papuga-wema,4,1,not-last
1024,image,correct,1,2277.51888,6,2,dzwonek,josta,dzwonek-josta,5,1,not-last
1024,image,correct,1,2281.653098,6,2,wyspa,owiza,wyspa-owiza,6,1,not-last
1024,image,correct,1,2284.407635,6,2,torba,lakob,torba-lakob,7,1,not-last
1024,image,correct,1,2288.993899,6,2,krowa,nuketo,krowa-nuketo,8,1,not-last
1024,ortho,correct,1,2292.317997,6,2,mewa,tanek,mewa-tanek,9,1,not-last
1024,ortho,correct,1,2296.395541,6,2,krawat,lazin,krawat-lazin,10,1,not-last
1024,image,correct,1,2299.037722,6,2,foka,nedonim,foka-nedonim,11,1,not-last
1024,image,correct,1,2303.440579,6,2,kaczka,obir,kaczka-obir,12,1,not-last
1024,ortho,correct,1,2307.681287,6,2,ziemniak,pekom,ziemniak-pekom,13,1,not-last
1024,ortho,correct,1,2310.587536,6,2,oko,sodem,oko-sodem,14,1,not-last
1024,image,correct,1,2314.130001,6,2,kolano,ostana,kolano-ostana,15,1,not-last
1024,image,correct,1,2317.437727,6,2,lustro,waben,lustro-waben,16,1,not-last
1024,image,correct,1,2320.923073,6,2,winda,debota,winda-debota,17,1,not-last
1024,ortho,correct,1,2323.853674,6,2,samolot,pakosta,samolot-pakosta,18,1,not-last
1024,image,correct,1,2327.010186,6,2,jajko,nalet,jajko-nalet,19,1,not-last
1024,ortho,correct,1,2330.363693,6,2,cytryna,beler,cytryna-beler,20,1,not-last
1024,image,correct,1,2333.580536,6,2,ryba,alo,ryba-alo,21,1,not-last
1024,image,correct,1,2336.054038,6,2,lotnisko,badipret,lotnisko-badipret,22,1,not-last
1024,image,correct,1,2340.740367,6,2,parasol,ota,parasol-ota,23,1,not-last
1024,ortho,correct,1,2343.114332,6,2,stopa,uwa,stopa-uwa,24,1,not-last
1024,ortho,correct,1,2345.939807,6,2,butelka,chepra,butelka-chepra,25,1,not-last
1024,ortho,correct,1,2349.140775,6,2,kotwica,ezaja,kotwica-ezaja,26,1,not-last
1024,ortho,correct,1,2352.556527,6,2,zegarek,fena,zegarek-fena,27,1,not-last
1024,image,correct,1,2355.130241,6,2,fartuch,izodo,fartuch-izodo,28,1,not-last
1024,ortho,correct,1,2358.385318,6,2,silnik,prelata,silnik-prelata,29,1,not-last
1024,ortho,correct,1,2361.639859,6,2,skarpetka,seranak,skarpetka-seranak,30,1,not-last
1024,image,correct,1,2364.414991,6,2,kapelusz,stotewal,kapelusz-stotewal,31,1,not-last
1024,ortho,correct,1,2367.808532,6,2,papryka,lalum,papryka-lalum,32,1,not-last
1024,ortho,correct,1,2370.203956,6,2,osa,sawiko,osa-sawiko,33,1,not-last
1024,ortho,correct,1,2380.462923,6,2,cebula,staca,cebula-staca,34,1,not-last
1024,ortho,correct,1,2384.540707,6,2,homar,deba,homar-deba,35,1,not-last
1024,ortho,correct,1,2387.538484,6,2,owca,techar,owca-techar,36,1,not-last
1024,ortho,correct,1,2393.305245,6,2,gazeta,rocepra,gazeta-rocepra,37,1,not-last
1024,ortho,correct,1,2396.335347,6,2,koza,rojon,koza-rojon,38,1,not-last
1024,ortho,correct,1,2402.310229,6,2,indyk,nanoch,indyk-nanoch,39,1,not-last
1024,image,correct,1,2405.007139,6,2,ucho,honisa,ucho-honisa,40,1,not-last
1024,ortho,correct,1,2407.72127,6,2,mewa,tanek,mewa-tanek,41,2,last
1024,ortho,correct,1,2412.379428,6,2,krawat,lazin,krawat-lazin,42,2,last
1024,ortho,correct,1,2415.406485,6,2,ziemniak,pekom,ziemniak-pekom,43,2,last
1024,image,correct,1,2418.373729,6,2,palec,tobyla,palec-tobyla,44,2,last
1024,ortho,correct,1,2422.857498,6,2,oko,sodem,oko-sodem,45,2,last
1024,image,correct,1,2426.897784,6,2,dynia,abuset,dynia-abuset,46,2,last
1024,ortho,correct,1,2430.583002,6,2,samolot,pakosta,samolot-pakosta,47,2,last
1024,ortho,correct,1,2433.868356,6,2,cytryna,beler,cytryna-beler,48,2,last
1024,ortho,correct,1,2438.575759,6,2,stopa,uwa,stopa-uwa,49,2,last
1024,ortho,correct,1,2441.122345,6,2,butelka,chepra,butelka-chepra,50,2,last
1024,image,correct,1,2444.832613,6,2,lalka,abedo,lalka-abedo,51,2,last
1024,image,correct,1,2448.437371,6,2,papuga,wema,papuga-wema,52,2,last
1024,image,correct,1,2452.204372,6,2,dzwonek,josta,dzwonek-josta,53,2,last
1024,ortho,correct,1,2455.255358,6,2,kotwica,ezaja,kotwica-ezaja,54,2,last
1024,image,correct,1,2459.114485,6,2,wyspa,owiza,wyspa-owiza,55,2,last
1024,ortho,correct,1,2462.227337,6,2,zegarek,fena,zegarek-fena,56,2,last
1024,ortho,correct,1,2464.739053,6,2,silnik,prelata,silnik-prelata,57,2,last
1024,ortho,correct,1,2467.874096,6,2,skarpetka,seranak,skarpetka-seranak,58,2,last
1024,image,correct,1,2471.032463,6,2,torba,lakob,torba-lakob,59,2,last
1024,ortho,correct,1,2473.782729,6,2,papryka,lalum,papryka-lalum,60,2,last
1024,ortho,correct,1,2476.338549,6,2,osa,sawiko,osa-sawiko,61,2,last
1024,image,correct,1,2481.4157,6,2,krowa,nuketo,krowa-nuketo,62,2,last
1024,ortho,correct,1,2484.431836,6,2,cebula,staca,cebula-staca,63,2,last
1024,ortho,correct,1,2487.636668,6,2,homar,deba,homar-deba,64,2,last
1024,image,correct,1,2490.829732,6,2,foka,nedonim,foka-nedonim,65,2,last
1024,ortho,correct,1,2493.799262,6,2,owca,techar,owca-techar,66,2,last
1024,ortho,correct,1,2500.440917,6,2,gazeta,rocepra,gazeta-rocepra,67,2,last
1024,image,correct,1,2503.64463,6,2,kaczka,obir,kaczka-obir,68,2,last
1024,ortho,correct,1,2506.286605,6,2,koza,rojon,koza-rojon,69,2,last
1024,ortho,correct,1,2511.154861,6,2,indyk,nanoch,indyk-nanoch,70,2,last
1024,image,correct,1,2514.32871,6,2,kolano,ostana,kolano-ostana,71,2,last
1024,image,correct,1,2517.444058,6,2,lustro,waben,lustro-waben,72,2,last
1024,image,correct,1,2519.861655,6,2,winda,debota,winda-debota,73,2,last
1024,image,correct,1,2522.461361,6,2,jajko,nalet,jajko-nalet,74,2,last
1024,image,correct,1,2525.087896,6,2,ryba,alo,ryba-alo,75,2,last
1024,image,correct,1,2528.125367,6,2,lotnisko,badipret,lotnisko-badipret,76,2,last
1024,image,correct,1,2531.142479,6,2,parasol,ota,parasol-ota,77,2,last
1024,image,correct,1,2533.986505,6,2,fartuch,izodo,fartuch-izodo,78,2,last
1024,image,correct,1,2537.773437,6,2,kapelusz,stotewal,kapelusz-stotewal,79,2,last
1024,image,correct,1,2541.271791,6,2,ucho,honisa,ucho-honisa,80,2,last
1025,image,correct,1,1172.725793,6,2,foka,obir,foka-obir,1,1,not-last
1025,image,correct,1,1176.813603,6,2,winda,abuset,winda-abuset,2,1,not-last
1025,ortho,correct,1,1179.731457,6,2,ziemniak,fena,ziemniak-fena,3,1,not-last
1025,image,correct,1,1183.105345,6,2,ryba,honisa,ryba-honisa,4,1,not-last
1025,ortho,correct,1,1185.577365,6,2,osa,tanek,osa-tanek,5,1,not-last
1025,image,correct,1,1189.038531,6,2,palec,ota,palec-ota,6,1,not-last
1025,ortho,correct,1,1191.989287,6,2,papryka,deba,papryka-deba,7,1,not-last
1025,ortho,correct,1,1196.480105,6,2,owca,sodem,owca-sodem,8,1,not-last
1025,ortho,correct,1,1202.869096,6,2,kotwica,nanoch,kotwica-nanoch,9,1,not-last
1025,image,correct,1,1206.609544,6,2,jajko,stotewal,jajko-stotewal,10,1,not-last
1025,image,correct,1,1209.367702,6,2,fartuch,josta,fartuch-josta,11,1,not-last
1025,ortho,correct,1,1211.66374,6,2,krawat,ezaja,krawat-ezaja,12,1,not-last
1025,image,correct,1,1214.30853,6,2,dynia,nuketo,dynia-nuketo,13,1,not-last
1025,ortho,correct,1,1217.919718,6,2,cytryna,chepra,cytryna-chepra,14,1,not-last
1025,ortho,correct,1,1220.884976,6,2,zegarek,staca,zegarek-staca,15,1,not-last
1025,ortho,correct,1,1225.249578,6,2,skarpetka,pakosta,skarpetka-pakosta,16,1,not-last
1025,ortho,incorrect,0,1228.6535,6,2,butelka,seranak,butelka-seranak,17,1,not-last
1025,image,correct,1,1231.639248,6,2,lotnisko,nedonim,lotnisko-nedonim,18,1,not-last
